tipo_cruzamento,cidade,radar_leman_endereco,radar_leman_surface_m2,radar_leman_surface_terrain_m2,radar_leman_nb_pieces,radar_leman_link,concorrencia_agencia,concorrencia_url,concorrencia_superficie_m2,concorrencia_superficie_terreno_m2,concorrencia_num_divisoes,diferenca_habitavel_pct,diferenca_terreno_pct,bate_por,divisoes_compativeis
apartamento,Thonon-les-Bains,"15 Chemin du Martinet, 74200 Thonon-les-Bains",44.0,500.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.365164,6.476551",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t2-centre-ville-thonon-les-bains+86925991,43.6,,2.0,0.91,,habitavel,True
apartamento,Évian-les-Bains,"5 Avenue Des Sources, 74500 Évian-les-Bains",31.0,186.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.399581,6.590704",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+studio-avec-jardin-thonon-les-bains+86448556,30.91,,,0.29,,habitavel,
apartamento,Thonon-les-Bains,"13 Boulevard Bel Air, 74200 Thonon-les-Bains",21.0,557.0,1.0,"https://www.google.com/maps/search/?api=1&query=46.368309,6.468142",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-nouveaute+87032206,21.0,,1.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"21 Rue Vallon, 74200 Thonon-les-Bains",20.0,984.0,1.0,"https://www.google.com/maps/search/?api=1&query=46.372437,6.476865",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-1-piece-52558799,20.0,,1.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"7 Place Jules Mercier, 74200 Thonon-les-Bains",39.0,314.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.370151,6.478536",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52534317,40.0,,2.0,2.5,,habitavel,True
apartamento,Thonon-les-Bains,"7 Place Jules Mercier, 74200 Thonon-les-Bains",39.0,314.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.370151,6.478536",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/thonon-les-bains-t2-duplex-renove-vue-lac/,40.0,,,2.5,,habitavel,
apartamento,Thonon-les-Bains,"7 Place Jules Mercier, 74200 Thonon-les-Bains",39.0,314.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.370151,6.478536",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-appartement-de-type-2-avec-cave+86737083,40.0,,2.0,2.5,,habitavel,True
apartamento,Thonon-les-Bains,"3 Rue des Potiers, 74200 Thonon-les-Bains",28.0,4084.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.373835,6.482686",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t1/10775-studio-avec-terrasse-et-place-de-parking-a-acheter-a-thonon-les-bains/,27.39,,,2.18,,habitavel,
apartamento,Thonon-les-Bains,"3 Rue des Potiers, 74200 Thonon-les-Bains",28.0,4084.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.373835,6.482686",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t2-avec-bon-rendement-locatif-plein-centre-ville/,28.0,,,0.0,,habitavel,
apartamento,Thonon-les-Bains,"82 Route de Tully, 74200 Thonon-les-Bains",82.0,279.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.375451,6.499403",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52648362,84.0,,4.0,2.38,,habitavel,True
apartamento,Thonon-les-Bains,"82 Route de Tully, 74200 Thonon-les-Bains",82.0,279.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.375451,6.499403",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-4-avec-2-places-de-parking-en-sous-sol+86648754,83.55,,4.0,1.86,,habitavel,True
apartamento,Thonon-les-Bains,"82 Route de Tully, 74200 Thonon-les-Bains",82.0,279.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.375451,6.499403",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-nouveaute-t4-avec-jardin-garage-et-cave+87049047,83.8,,4.0,2.15,,habitavel,True
apartamento,Évian-les-Bains,"11 Rue Nationale, 74500 Évian-les-Bains",85.0,301.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.400322,6.592669",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-4-pieces-avec-jardin-a-neuvecelle/,84.0,,,1.18,,habitavel,
apartamento,Thonon-les-Bains,"15 Chemin de Sous Collonges, 74200 Thonon-les-Bains",109.0,1698.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.358205,6.469222",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t5/885-thonon-les-bains-t4-neuf-de-110-m2-au-dernier-etage/,110.0,,5.0,0.91,,habitavel,True
apartamento,Thonon-les-Bains,"7 Avenue du Clos Rouge, 74200 Thonon-les-Bains",16.0,1205.0,1.0,"https://www.google.com/maps/search/?api=1&query=46.370378,6.496265",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-1-piece-52803989,16.0,,1.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"13 Rue Ferdinand Dubouloz, 74200 Thonon-les-Bains",28.0,42.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372719,6.478277",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t1/10775-studio-avec-terrasse-et-place-de-parking-a-acheter-a-thonon-les-bains/,27.39,,,2.18,,habitavel,
apartamento,Thonon-les-Bains,"13 Rue Ferdinand Dubouloz, 74200 Thonon-les-Bains",28.0,42.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372719,6.478277",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t2-avec-bon-rendement-locatif-plein-centre-ville/,28.0,,,0.0,,habitavel,
apartamento,Thonon-les-Bains,"1 Rue des Ursules, 74200 Thonon-les-Bains",128.0,1383.0,6.0,"https://www.google.com/maps/search/?api=1&query=46.373719,6.480403",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t6/881-thonon-les-bains-appartement-t6-de-120m2-en-duplex-hyper-centre-ville-avec-garage-et-parking/,130.0,,6.0,1.54,,habitavel,True
apartamento,Thonon-les-Bains,"18 Avenue des Vallées, 74200 Thonon-les-Bains",100.0,444.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.370558,6.486987",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/10465-a-vendre-au-centre-ville-de-thonon-les-bains-grand-appartement-avec-balcon/,100.65,,,0.65,,habitavel,
apartamento,Thonon-les-Bains,"13 Rue du Commerce, 74200 Thonon-les-Bains",69.0,264.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.371061,6.486376",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t3/9917-a-thonon-les-bains-appartement-a-acheter-avec-2-chambres/,69.52,,,0.75,,habitavel,
apartamento,Thonon-les-Bains,"43 Avenue du Général Leclerc, 74200 Thonon-les-Bains",60.0,13516.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.374727,6.477971",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-22694427,59.0,,2.0,1.67,,habitavel,True
apartamento,Thonon-les-Bains,"8 Rue du Chablais, 74200 Thonon-les-Bains",20.0,151.0,1.0,"https://www.google.com/maps/search/?api=1&query=46.371256,6.483615",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-1-piece-52558799,20.0,,1.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"22 Avenue d’Evian, 74200 Thonon-les-Bains",53.0,446.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.376518,6.486366",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/10682-rez-jardin-17-54m-au-calme-t2-52m/,52.04,,,1.81,,habitavel,
apartamento,Thonon-les-Bains,"49 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",120.0,718.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.366816,6.469291",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t5/804-a-vendre-grand-duplex-thonon-les-bains/,121.68,,5.0,1.38,,habitavel,True
apartamento,Thonon-les-Bains,"5 Rue de Naples, 74200 Thonon-les-Bains",60.0,225.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.374689,6.478246",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-22694427,59.0,,2.0,1.67,,habitavel,True
apartamento,Thonon-les-Bains,"4 Rue François Morel, 74200 Thonon-les-Bains",84.0,1362.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.369156,6.477936",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52648362,84.0,,4.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"4 Rue François Morel, 74200 Thonon-les-Bains",84.0,1362.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.369156,6.477936",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-les-bains-concise+87257451,85.92,,4.0,2.23,,habitavel,True
apartamento,Thonon-les-Bains,"4 Rue François Morel, 74200 Thonon-les-Bains",84.0,1362.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.369156,6.477936",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-4-avec-2-places-de-parking-en-sous-sol+86648754,83.55,,4.0,0.54,,habitavel,True
apartamento,Thonon-les-Bains,"4 Rue François Morel, 74200 Thonon-les-Bains",84.0,1362.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.369156,6.477936",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-nouveaute-t4-avec-jardin-garage-et-cave+87049047,83.8,,4.0,0.24,,habitavel,True
apartamento,Thonon-les-Bains,"1 Rue de Naples, 74200 Thonon-les-Bains",60.0,173.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.374817,6.478143",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-22694427,59.0,,2.0,1.67,,habitavel,True
apartamento,Thonon-les-Bains,"13 Place des Arts, 74200 Thonon-les-Bains",90.0,233.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.371241,6.480976",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52778750,91.0,,4.0,1.1,,habitavel,True
apartamento,Thonon-les-Bains,"13 Place des Arts, 74200 Thonon-les-Bains",90.0,233.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.371241,6.480976",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+thonon-les-bains-t4-avec-loggia-et-vue-montagnes+86973545,91.83,,4.0,1.99,,habitavel,True
apartamento,Thonon-les-Bains,"14 Avenue des Vallées, 74200 Thonon-les-Bains",69.0,269.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370726,6.486582",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t3/9917-a-thonon-les-bains-appartement-a-acheter-avec-2-chambres/,69.52,,,0.75,,habitavel,
apartamento,Évian-les-Bains,"28 Boulevard Jean Jaures, 74500 Évian-les-Bains",70.0,266.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.399235,6.588224",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/centre-d-evian-grand-t3-dans-residence-recente-avec-ascenseur-parking-disponible-ref-39259091,71.0,,3.0,1.41,,habitavel,True
apartamento,Thonon-les-Bains,"20 Avenue de la Dranse, 74200 Thonon-les-Bains",76.0,263.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369662,6.4964",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52703873,75.0,,3.0,1.32,,habitavel,True
apartamento,Thonon-les-Bains,"20 Avenue de la Dranse, 74200 Thonon-les-Bains",76.0,263.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369662,6.4964",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52584814,76.0,,3.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"20 Avenue de la Dranse, 74200 Thonon-les-Bains",76.0,263.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369662,6.4964",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52402655,75.0,,3.0,1.32,,habitavel,True
apartamento,Thonon-les-Bains,"34 Avenue Jules Ferry, 74200 Thonon-les-Bains",71.0,514.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.375678,6.487747",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t3/9917-a-thonon-les-bains-appartement-a-acheter-avec-2-chambres/,69.52,,,2.08,,habitavel,
apartamento,Thonon-les-Bains,"34 Avenue Jules Ferry, 74200 Thonon-les-Bains",71.0,514.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.375678,6.487747",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/9874-thonon-appartement-t4/,71.85,,,1.18,,habitavel,
apartamento,Thonon-les-Bains,"3 Chemin de Bellevue, 74200 Thonon-les-Bains",63.0,582.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369717,6.488161",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t3/894-thonon-les-bains-nouvelle-exclusivite-t3-en-rez-de-jardin-a-decouvrir/,63.0,,3.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"3 Chemin de Bellevue, 74200 Thonon-les-Bains",63.0,582.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369717,6.488161",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t3/806-t3-a-fort-potentiel-thonon-les-bains-parking-et-cave-thonon-ouest/,63.6,,3.0,0.94,,habitavel,True
apartamento,Thonon-les-Bains,"3 Chemin de Bellevue, 74200 Thonon-les-Bains",63.0,582.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369717,6.488161",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-centre-ville+85078596,62.0,,3.0,1.59,,habitavel,True
apartamento,Thonon-les-Bains,"44 Avenue d’Evian, 74200 Thonon-les-Bains",28.0,347.0,1.0,"https://www.google.com/maps/search/?api=1&query=46.378001,6.489327",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t1/10775-studio-avec-terrasse-et-place-de-parking-a-acheter-a-thonon-les-bains/,27.39,,,2.18,,habitavel,
apartamento,Thonon-les-Bains,"44 Avenue d’Evian, 74200 Thonon-les-Bains",28.0,347.0,1.0,"https://www.google.com/maps/search/?api=1&query=46.378001,6.489327",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t2-avec-bon-rendement-locatif-plein-centre-ville/,28.0,,,0.0,,habitavel,
apartamento,Thonon-les-Bains,"8 Avenue Jules Ferry, 74200 Thonon-les-Bains",66.0,702.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.37139,6.481994",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52196857,65.0,,3.0,1.52,,habitavel,True
apartamento,Thonon-les-Bains,"8 Avenue Jules Ferry, 74200 Thonon-les-Bains",66.0,702.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.37139,6.481994",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t3-en-rez-de-jardin-avec-garage+87300076,65.42,,3.0,0.88,,habitavel,True
apartamento,Thonon-les-Bains,"8 Avenue Jules Ferry, 74200 Thonon-les-Bains",66.0,702.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.37139,6.481994",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t3-en-duplex+87254132,65.0,,3.0,1.52,,habitavel,True
apartamento,Thonon-les-Bains,"8 Avenue Jules Ferry, 74200 Thonon-les-Bains",66.0,702.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.37139,6.481994",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-3-a-thonon-les-bains+85757383,66.0,,3.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"8 Avenue Jules Ferry, 74200 Thonon-les-Bains",66.0,702.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.37139,6.481994",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-appartement-type-3-avec-garage+84395461,65.0,,3.0,1.52,,habitavel,True
apartamento,Thonon-les-Bains,"36 Grande Rue, 74200 Thonon-les-Bains",100.0,161.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.372182,6.479259",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/10465-a-vendre-au-centre-ville-de-thonon-les-bains-grand-appartement-avec-balcon/,100.65,,,0.65,,habitavel,
apartamento,Évian-les-Bains,"12 Boulevard Du Bennevy, 74500 Évian-les-Bains",74.0,2103.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.397062,6.586347",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+evian-les-bains+evian-les-bains-t2-en-souplex+87293704,74.0,,,0.0,,habitavel,
apartamento,Thonon-les-Bains,"3 Avenue de la Grangette, 74200 Thonon-les-Bains",68.0,3092.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.36381,6.464231",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t3/9917-a-thonon-les-bains-appartement-a-acheter-avec-2-chambres/,69.52,,,2.19,,habitavel,
apartamento,Thonon-les-Bains,"10 Chemin du Clos de Champagne, 74200 Thonon-les-Bains",66.0,5210.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.376089,6.49725",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52196857,65.0,,3.0,1.52,,habitavel,True
apartamento,Thonon-les-Bains,"10 Chemin du Clos de Champagne, 74200 Thonon-les-Bains",66.0,5210.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.376089,6.49725",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t3-en-rez-de-jardin-avec-garage+87300076,65.42,,3.0,0.88,,habitavel,True
apartamento,Thonon-les-Bains,"10 Chemin du Clos de Champagne, 74200 Thonon-les-Bains",66.0,5210.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.376089,6.49725",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t3-en-duplex+87254132,65.0,,3.0,1.52,,habitavel,True
apartamento,Thonon-les-Bains,"10 Chemin du Clos de Champagne, 74200 Thonon-les-Bains",66.0,5210.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.376089,6.49725",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-3-a-thonon-les-bains+85757383,66.0,,3.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"10 Chemin du Clos de Champagne, 74200 Thonon-les-Bains",66.0,5210.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.376089,6.49725",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-appartement-type-3-avec-garage+84395461,65.0,,3.0,1.52,,habitavel,True
